time,open,high,low,close
1975-07-23,1741.7999999999972,1742.199999999997,1741.2999999999972,1742.0999999999972
1975-07-24,1742.3999999999971,1742.8999999999971,1742.0999999999972,1742.5999999999972
1975-07-25,1742.7999999999972,1744.4999999999973,1742.699999999997,1744.4999999999973
1975-07-28,1743.699999999997,1746.699999999997,1743.699999999997,1746.3999999999971
1975-07-29,1746.9999999999973,1747.3999999999971,1744.199999999997,1744.2999999999972
1975-07-30,1745.6999999999973,1745.8999999999974,1743.8999999999974,1744.2999999999972
1975-07-31,1743.9999999999973,1744.7999999999972,1743.4999999999973,1743.8999999999974
1975-08-01,1744.2999999999972,1744.3999999999974,1743.8999999999974,1743.8999999999974
1975-08-04,1743.5999999999972,1744.3999999999974,1743.5999999999972,1743.5999999999972
1975-08-05,1743.1999999999973,1743.1999999999973,1741.9999999999973,1742.0999999999972
1975-08-06,1741.7999999999972,1742.1999999999973,1740.9999999999973,1741.4999999999973
1975-08-07,1742.4999999999973,1742.4999999999973,1741.4999999999973,1741.7999999999972
1975-08-08,1741.4999999999973,1741.4999999999973,1735.9999999999973,1737.0999999999972
1975-08-11,1736.4999999999973,1738.4999999999973,1736.4999999999973,1737.1999999999973
1975-08-12,1738.4999999999973,1739.6999999999973,1738.1999999999973,1738.8999999999974
1975-08-13,1738.4999999999973,1738.4999999999973,1730.8999999999974,1735.4999999999973
1975-08-14,1735.5999999999972,1736.7999999999972,1733.4999999999973,1734.3999999999974
1975-08-15,1735.4999999999973,1737.2999999999972,1735.3999999999974,1737.2999999999972
1975-08-18,1737.3999999999974,1737.3999999999974,1732.6999999999973,1732.6999999999973
1975-08-19,1736.2999999999972,1736.8999999999974,1735.7999999999972,1736.6999999999973
1975-08-20,1737.4999999999973,1738.2999999999972,1736.9999999999973,1737.4999999999973
1975-08-21,1736.9999999999973,1737.1999999999973,1736.0999999999972,1736.7999999999972
1975-08-22,1737.0999999999972,1737.1999999999973,1736.2999999999972,1736.2999999999972
1975-08-25,1736.3999999999974,1736.7999999999972,1736.1999999999973,1736.4999999999973
1975-08-26,1736.5999999999972,1736.9999999999973,1735.7999999999972,1736.3999999999974
1975-08-27,1736.0999999999972,1736.7999999999972,1735.2999999999972,1736.7999999999972
1975-08-28,1736.7999999999972,1737.2999999999972,1735.7999999999972,1735.9999999999973
1975-08-29,1735.9999999999973,1737.4999999999973,1732.9999999999973,1733.2999999999972
1975-09-02,1723.2999999999972,1723.7999999999972,1723.2999999999972,1723.2999999999972
1975-09-03,1721.4999999999973,1724.8999999999974,1721.2999999999972,1724.1999999999973
1975-09-04,1726.2999999999972,1726.7999999999972,1725.2999999999972,1725.6999999999973
1975-09-05,1726.0999999999972,1726.4999999999973,1725.8999999999974,1726.4999999999973
1975-09-08,1725.8999999999974,1725.8999999999974,1723.2999999999972,1723.4999999999973
1975-09-09,1718.4999999999973,1722.3999999999974,1718.4999999999973,1722.2999999999972
1975-09-10,1723.3999999999974,1723.6999999999973,1720.7999999999972,1720.8999999999974
1975-09-11,1719.9999999999973,1720.6999999999973,1718.9999999999973,1720.0999999999972
1975-09-12,1720.0999999999972,1720.6999999999973,1719.9999999999973,1720.1999999999973
